AnimalID,Received_Date,PCR_Result,ELISA_Result,ELISA_Level,Notes,PermID,Cap_Date,Source,Herd,Wt_kg,Sex,Age,Preg,Age2,Year,cat
V22-25324-1115,2022-08-26,1,1,76.12,Hunter Harvest,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA(NA)
V22-25325-1059,2022-08-26,0,0,-28.64,Hunter Harvest,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA(NA)
V22-25326-0990,2022-08-26,NA,0,-23.11,"Hunter Harvest, Swabs and blood placed in wrong tube, no PCR result in Report",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA(NA)
V22-25327-1118,2022-08-26,0,0,-38.38,Hunter Harvest,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA(NA)
V22-25328-0923,2022-08-26,1,1,82.3,Hunter Harvest,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA(NA)
V22-25329-1067,2022-08-26,NA,1,80.33,"Hunter Harvest, No PCR Result in Report",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA(NA)
V22-25330-1095,2022-08-26,0,NA,NA,"Hunter Harvest, No ELISA Result in Report",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA(NA)
V23-0868-1069,2023-01-24,1,1,80.92,Hunter Harvest,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA(NA)
767,2020-11-04,0,1,71.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA(NA)
2016-24,2016-01-27,0,NA,NA,"Full necropsy, seen coughing and collected lethally. No ELISA results",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA(NA)
2018-10,2018-01-12,0,0,NA,"No level for ELISA in Report, RGG Cull",NA,NA,NA,RGG,NA,NA,NA,NA,NA,2018,NA(NA)
2018-105,2018-11-27,0,1,74.836,No ELISA Results in Report,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA(NA)
2018-106,2018-12-06,0,NA,NA,No ELISA Results in Report,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA(NA)
2018-11,2018-01-12,0,0,NA,"No level for ELISA in Report, RGG Cull",NA,NA,NA,RGG,NA,NA,NA,NA,NA,2018,NA(NA)
2018-12,2018-01-12,0,0,NA,"No level for ELISA in Report, RGG Cull",NA,NA,NA,RGG,NA,NA,NA,NA,NA,2018,NA(NA)
